time,xmin,xmax,ymin,ymax,class
41.2,1116.4932861328125,1240.8773193359375,567.9661865234375,646.2570190429688,speed
41.24,104.1314926147461,302.2269592285156,551.7933349609375,681.6526489257812,side mirror
41.24,1593.7056884765625,1808.2789306640625,495.78277587890625,616.3370361328125,side mirror
41.24,793.740478515625,1087.5633544921875,325.2935485839844,424.0835266113281,reer mirror
41.24,1117.0484619140625,1244.04052734375,566.9976806640625,646.2946166992188,speed
41.28,104.03585815429688,304.6437683105469,552.1089477539062,682.9769897460938,side mirror
41.28,1594.5802001953125,1807.7266845703125,498.1103210449219,615.6495361328125,side mirror
41.28,792.4586791992188,1086.672119140625,325.4241638183594,424.489013671875,reer mirror
41.28,1116.81640625,1237.408203125,568.3954467773438,645.5748901367188,speed
41.32,1594.6795654296875,1806.730712890625,498.24884033203125,616.5050048828125,side mirror
41.32,104.02716064453125,303.696533203125,553.2946166992188,685.1594848632812,side mirror
41.32,791.6519165039062,1086.7783203125,326.40582275390625,425.14031982421875,reer mirror
41.32,1114.4005126953125,1236.96435546875,567.8245239257812,647.4803466796875,speed
41.36,103.34651184082031,304.403076171875,554.5530395507812,686.1129150390625,side mirror
41.36,1594.9837646484375,1807.3428955078125,498.1404724121094,617.0359497070312,side mirror
41.36,790.9440307617188,1086.73291015625,327.23760986328125,426.0718078613281,reer mirror
41.36,1113.7955322265625,1239.28759765625,567.8241577148438,648.8175659179688,speed
41.4,103.02241516113281,303.94683837890625,554.7218627929688,686.7364501953125,side mirror
41.4,1594.3194580078125,1805.889404296875,496.83966064453125,618.926025390625,side mirror
41.4,790.7865600585938,1086.39404296875,327.09771728515625,426.0851745605469,reer mirror
41.4,1116.1055908203125,1236.1795654296875,570.044189453125,648.5072631835938,speed
41.44,1592.7379150390625,1805.19921875,496.9933776855469,618.3845825195312,side mirror
41.44,100.85136413574219,306.04522705078125,555.666748046875,687.7251586914062,side mirror
41.44,790.1572265625,1084.937255859375,326.59149169921875,426.035888671875,reer mirror
41.44,1115.545654296875,1237.5814208984375,568.9130859375,648.7042236328125,speed
41.480000000000004,1592.3843994140625,1803.7745361328125,496.912841796875,618.4207763671875,side mirror
41.480000000000004,98.67745971679688,306.3805847167969,552.5504150390625,689.92529296875,side mirror
41.480000000000004,789.0737915039062,1084.7432861328125,326.69622802734375,426.1732177734375,reer mirror
41.480000000000004,1114.751708984375,1235.3990478515625,567.3777465820312,648.0125122070312,speed
41.52,1592.9351806640625,1804.9683837890625,496.5385437011719,617.6895141601562,side mirror
41.52,99.49864196777344,307.4416198730469,553.0399169921875,689.6153564453125,side mirror
41.52,786.5143432617188,1092.105224609375,326.607421875,427.0081787109375,reer mirror
41.52,1112.50244140625,1237.8046875,568.116455078125,648.2064208984375,speed
41.56,1594.1004638671875,1806.752197265625,497.4139099121094,617.9973754882812,side mirror
41.56,102.77827453613281,305.0801696777344,554.954345703125,688.9859619140625,side mirror
41.56,791.7130737304688,1086.7281494140625,327.0613098144531,426.25946044921875,reer mirror
41.56,1116.4605712890625,1242.309814453125,567.87255859375,647.6497802734375,speed
41.6,1596.81201171875,1808.6610107421875,497.3033752441406,619.7005615234375,side mirror
41.6,104.32095336914062,305.8034362792969,554.8074340820312,687.5889282226562,side mirror
41.6,787.9273681640625,1092.557373046875,327.6748352050781,427.3843688964844,reer mirror
41.6,1117.8277587890625,1241.299072265625,568.7086181640625,648.607421875,speed
41.64,104.17707824707031,305.4682922363281,554.7508544921875,687.1165161132812,side mirror
41.64,1596.4815673828125,1808.6363525390625,497.42724609375,619.53466796875,side mirror
41.64,788.135009765625,1092.18603515625,327.616455078125,426.9454040527344,reer mirror
41.64,1118.054443359375,1240.7877197265625,568.9720458984375,647.7858276367188,speed
41.68,103.22286987304688,303.5217590332031,554.8067016601562,686.9150390625,side mirror
41.68,1596.9796142578125,1807.7186279296875,497.635009765625,618.31494140625,side mirror
41.68,791.0436401367188,1086.812744140625,326.903564453125,426.2870178222656,reer mirror
41.68,1115.16064453125,1242.7265625,568.6697998046875,647.57177734375,speed
41.72,101.2091293334961,301.12750244140625,554.8431396484375,687.0848388671875,side mirror
41.72,1595.0687255859375,1805.6195068359375,496.1053161621094,616.4993286132812,side mirror
41.72,789.58251953125,1085.107177734375,326.12066650390625,425.7264709472656,reer mirror
41.72,1114.2890625,1234.427734375,569.4371337890625,645.8087768554688,speed
41.76,99.1900634765625,301.464111328125,554.2369995117188,686.1943359375,side mirror
41.76,1593.330322265625,1804.932861328125,497.335693359375,616.7219848632812,side mirror
41.76,786.8807373046875,1092.4588623046875,324.9705505371094,426.0156555175781,reer mirror
41.76,1113.4732666015625,1234.751708984375,567.3847045898438,648.5301513671875,speed
41.800000000000004,97.72728729248047,300.5727844238281,553.39453125,684.7393798828125,side mirror
41.800000000000004,1594.7808837890625,1805.1009521484375,496.8214416503906,615.8125,side mirror
41.800000000000004,790.207275390625,1085.3956298828125,325.3847351074219,425.4965515136719,reer mirror
41.800000000000004,1115.1036376953125,1236.34619140625,567.155517578125,648.2586059570312,speed
41.84,1596.4691162109375,1806.2127685546875,496.5634460449219,615.7039184570312,side mirror
41.84,99.46976470947266,301.3392333984375,553.2720336914062,685.4869995117188,side mirror
41.84,790.995849609375,1086.523681640625,325.31451416015625,425.02642822265625,reer mirror
41.84,1114.923095703125,1237.096435546875,567.114990234375,647.8753051757812,speed
41.88,98.05842590332031,300.2686462402344,553.3649291992188,686.0665893554688,side mirror
41.88,1595.6575927734375,1805.6209716796875,495.5722961425781,615.3333129882812,side mirror
41.88,791.3952026367188,1085.927978515625,325.5610656738281,425.0708312988281,reer mirror
41.88,1114.3524169921875,1238.444091796875,566.5426635742188,648.28662109375,speed
41.92,1593.632080078125,1803.897216796875,496.38623046875,614.8930053710938,side mirror
41.92,98.43267822265625,300.1697692871094,551.0581665039062,686.0022583007812,side mirror
41.92,789.9757690429688,1083.3853759765625,325.8781433105469,425.45135498046875,reer mirror
41.92,1114.37744140625,1238.2757568359375,567.170166015625,648.508544921875,speed
41.96,93.51292419433594,296.8359680175781,554.0987548828125,687.797607421875,side mirror
41.96,1591.991943359375,1801.6583251953125,495.60369873046875,615.7271118164062,side mirror
41.96,785.158447265625,1090.051025390625,326.7082214355469,425.8988342285156,reer mirror
41.96,1113.31689453125,1237.1884765625,567.463623046875,648.907470703125,speed
42.0,93.50056457519531,295.94891357421875,554.6375122070312,688.2799682617188,side mirror
42.0,1589.90771484375,1801.603271484375,496.5718688964844,615.1361083984375,side mirror
42.0,783.5906982421875,1088.0086669921875,326.8509521484375,425.7474060058594,reer mirror
42.0,1111.8966064453125,1237.5279541015625,568.5923461914062,648.325439453125,speed
42.04,92.45366668701172,294.154296875,554.7618408203125,688.4306640625,side mirror
42.04,1590.4068603515625,1800.0618896484375,494.67254638671875,614.2579956054688,side mirror
42.04,786.409423828125,1081.6087646484375,326.0436706542969,425.10565185546875,reer mirror
42.04,1112.3448486328125,1233.6328125,567.2796020507812,648.2212524414062,speed
42.08,91.86341857910156,293.1690979003906,554.890869140625,687.463623046875,side mirror
42.08,785.1172485351562,1088.69873046875,325.648681640625,424.7076416015625,reer mirror
42.08,1588.7222900390625,1799.3096923828125,493.7872009277344,614.0400390625,side mirror
42.08,1113.0845947265625,1234.042236328125,566.1885986328125,647.6011352539062,speed
42.12,92.77510070800781,293.2347412109375,554.5341186523438,686.15380859375,side mirror
42.12,1590.1702880859375,1799.9490966796875,493.6495056152344,613.507568359375,side mirror
42.12,784.1883544921875,1088.748046875,324.6536560058594,423.84649658203125,reer mirror
42.12,1113.010009765625,1233.9420166015625,565.7311401367188,646.1697387695312,speed
42.160000000000004,95.25437927246094,298.4535827636719,552.9791259765625,682.104736328125,side mirror
42.160000000000004,1592.177490234375,1802.619140625,494.46990966796875,613.0938720703125,side mirror
42.160000000000004,786.7780151367188,1084.587158203125,324.28228759765625,423.5837707519531,reer mirror
42.160000000000004,1114.30078125,1236.229248046875,565.13330078125,646.6229248046875,speed
42.2,97.15715789794922,300.63812255859375,551.7647705078125,682.511962890625,side mirror
42.2,1594.01708984375,1806.7545166015625,495.4523620605469,613.42919921875,side mirror
42.2,789.1895141601562,1085.274658203125,324.5091247558594,423.6023254394531,reer mirror
42.2,1114.5738525390625,1236.90771484375,564.812255859375,646.7933349609375,speed
42.24,96.74093627929688,300.6379699707031,550.8057861328125,681.7798461914062,side mirror
42.24,1595.315185546875,1806.402099609375,496.28155517578125,613.9251708984375,side mirror
42.24,790.61279296875,1085.56201171875,324.8681945800781,424.1780090332031,reer mirror
42.24,1114.8988037109375,1237.964111328125,564.9166259765625,646.986328125,speed
42.28,98.77156066894531,299.6670227050781,553.997802734375,683.4656372070312,side mirror
42.28,1594.5404052734375,1806.212890625,495.8255310058594,614.3223266601562,side mirror
42.28,790.013916015625,1089.9923095703125,325.4650573730469,424.6038513183594,reer mirror
42.28,1114.278564453125,1237.5828857421875,566.127685546875,645.9153442382812,speed
42.32,97.76133728027344,300.6785888671875,553.9112548828125,684.9743041992188,side mirror
42.32,1595.726806640625,1805.5191650390625,496.64593505859375,615.2257690429688,side mirror
42.32,789.1616821289062,1083.912353515625,325.9186096191406,425.3285827636719,reer mirror
42.32,1114.3375244140625,1236.9881591796875,566.5499877929688,646.9263305664062,speed
42.36,99.78176879882812,301.8804931640625,553.6675415039062,684.7681884765625,side mirror
42.36,1594.50439453125,1805.6121826171875,495.94024658203125,615.1257934570312,side mirror
42.36,789.2700805664062,1083.600341796875,325.8819580078125,425.3719482421875,reer mirror
42.36,1114.372802734375,1236.3726806640625,567.4832763671875,647.8094482421875,speed
42.4,101.99459838867188,303.4259338378906,554.254150390625,685.0451049804688,side mirror
42.4,1595.731201171875,1808.208984375,494.3885498046875,616.47705078125,side mirror
42.4,790.453857421875,1085.8201904296875,325.97198486328125,426.06695556640625,reer mirror
42.4,1115.3477783203125,1241.914306640625,567.97119140625,648.1019897460938,speed
42.44,1594.803955078125,1811.0943603515625,495.4968566894531,616.4412841796875,side mirror
42.44,102.01673126220703,305.19842529296875,554.4067993164062,686.192138671875,side mirror
42.44,790.9013671875,1087.029052734375,326.558349609375,426.3758239746094,reer mirror
42.44,1117.75390625,1238.5740966796875,568.1160888671875,646.5652465820312,speed
42.480000000000004,1597.6776123046875,1812.5635986328125,497.37030029296875,619.5503540039062,side mirror
42.480000000000004,103.50424194335938,308.07196044921875,555.0672607421875,685.8615112304688,side mirror
42.480000000000004,786.1887817382812,1093.5125732421875,328.0665283203125,428.7640075683594,reer mirror
42.480000000000004,1117.2392578125,1239.7158203125,567.9948120117188,648.6646728515625,speed
42.52,1600.1839599609375,1813.0631103515625,497.9729919433594,622.7205200195312,side mirror
42.52,104.63072204589844,308.2613830566406,556.357177734375,687.0380859375,side mirror
42.52,789.9669799804688,1094.257080078125,329.4378356933594,429.30010986328125,reer mirror
42.52,1117.2081298828125,1242.4251708984375,570.2135620117188,651.3182983398438,speed
42.56,1601.2958984375,1813.819091796875,498.6812744140625,622.4252319335938,side mirror
42.56,105.7305908203125,307.2652893066406,557.2288208007812,685.775634765625,side mirror
42.56,793.6320190429688,1089.493408203125,329.8282470703125,427.46722412109375,reer mirror
42.56,1118.5,1241.5751953125,572.2174072265625,650.0886840820312,speed
42.6,106.3440933227539,306.635009765625,557.3981323242188,685.6641235351562,side mirror
42.6,1600.787109375,1813.50146484375,498.74615478515625,622.6688232421875,side mirror
42.6,790.5510864257812,1093.42724609375,330.7081298828125,429.3214416503906,reer mirror
42.6,1118.3184814453125,1239.58984375,570.9603881835938,648.6007690429688,speed
42.64,104.68733215332031,306.9317321777344,554.8440551757812,684.2139282226562,side mirror
42.64,1598.178955078125,1813.307373046875,497.8903503417969,622.9134521484375,side mirror
42.64,790.2588500976562,1093.921630859375,329.45745849609375,428.8992919921875,reer mirror
42.64,1118.71044921875,1237.193603515625,566.592041015625,650.1161499023438,speed
42.68,100.69011688232422,305.8359680175781,552.2655639648438,686.9137573242188,side mirror
42.68,1596.40576171875,1810.2886962890625,498.3333435058594,620.0376586914062,side mirror
42.68,785.6773681640625,1092.75927734375,328.48577880859375,428.7926330566406,reer mirror
42.68,1115.449951171875,1239.3670654296875,569.3558959960938,650.3522338867188,speed
42.72,101.2362289428711,304.67095947265625,551.9459228515625,684.89990234375,side mirror
42.72,1595.6865234375,1808.220703125,497.84783935546875,619.7063598632812,side mirror
42.72,791.208251953125,1086.2010498046875,327.8803405761719,426.54327392578125,reer mirror
42.72,1115.4957275390625,1238.0533447265625,569.1021728515625,649.8081665039062,speed
42.76,99.10115051269531,303.8998718261719,553.8673095703125,684.6469116210938,side mirror
42.76,1595.96484375,1808.8212890625,497.20111083984375,619.8101806640625,side mirror
42.76,791.894775390625,1087.4007568359375,327.8872375488281,426.4023742675781,reer mirror
42.76,1116.734619140625,1237.9066162109375,568.2314453125,648.5164184570312,speed
42.800000000000004,101.56311798095703,303.9573669433594,553.8712768554688,684.5756225585938,side mirror
42.800000000000004,1597.0272216796875,1809.8203125,496.6872253417969,619.6837158203125,side mirror
42.800000000000004,787.9495239257812,1093.5491943359375,328.97979736328125,427.3633117675781,reer mirror
42.800000000000004,1117.775390625,1235.4764404296875,568.0979614257812,649.3262939453125,speed
42.84,99.16282653808594,304.8594665527344,551.0390625,684.639404296875,side mirror
42.84,1594.51318359375,1807.7288818359375,495.922119140625,618.5650634765625,side mirror
42.84,786.7725219726562,1091.556884765625,328.5945739746094,427.4413146972656,reer mirror
42.84,1115.5167236328125,1236.4959716796875,568.476806640625,648.9318237304688,speed
42.88,1593.8917236328125,1806.3109130859375,497.568603515625,616.9661865234375,side mirror
42.88,96.52837371826172,302.494873046875,553.2072143554688,686.3646850585938,side mirror
42.88,789.6864624023438,1083.826904296875,327.6941833496094,426.99127197265625,reer mirror
42.88,1114.115478515625,1236.1201171875,567.922119140625,649.7406005859375,speed
42.92,1593.8043212890625,1806.4659423828125,497.5799560546875,617.0374145507812,side mirror
42.92,96.6891860961914,302.3760681152344,553.1738891601562,686.3948364257812,side mirror
42.92,789.68115234375,1083.845947265625,327.6828308105469,426.9831237792969,reer mirror
42.92,1111.802001953125,1239.116455078125,567.8201293945312,649.4917602539062,speed
42.96,1592.50927734375,1805.51513671875,497.18463134765625,618.0194702148438,side mirror
42.96,97.89674377441406,302.6959533691406,554.0090942382812,686.2932739257812,side mirror
42.96,788.4808959960938,1083.1044921875,327.5721130371094,426.5771484375,reer mirror
42.96,1114.9461669921875,1234.740234375,568.6078491210938,647.6815795898438,speed
43.0,1593.30908203125,1805.882080078125,495.5334777832031,615.6672973632812,side mirror
43.0,99.86196899414062,302.13885498046875,552.419921875,685.9834594726562,side mirror
43.0,788.9853515625,1083.52001953125,326.40252685546875,426.3307800292969,reer mirror
43.0,1113.10888671875,1236.34765625,568.0559692382812,649.093017578125,speed
43.04,101.85643005371094,302.58819580078125,553.5142822265625,685.7620239257812,side mirror
43.04,1596.6851806640625,1806.9949951171875,494.2083435058594,615.3091430664062,side mirror
43.04,790.7455444335938,1083.7764892578125,326.2428894042969,425.6236572265625,reer mirror
43.04,1118.0322265625,1238.2933349609375,567.2999877929688,645.7734985351562,speed
43.08,101.54255676269531,306.5263366699219,553.7625732421875,686.2298583984375,side mirror
43.08,1598.86962890625,1810.75634765625,495.9822692871094,615.5077514648438,side mirror
43.08,787.716796875,1093.2513427734375,326.7139587402344,427.0858154296875,reer mirror
43.08,1118.1322021484375,1243.43896484375,568.06396484375,647.8408813476562,speed
43.12,104.11286163330078,307.21307373046875,554.7720336914062,687.0916137695312,side mirror
43.12,1600.921875,1812.7734375,496.5777282714844,615.9979248046875,side mirror
43.12,787.6323852539062,1095.042236328125,328.8307800292969,427.97918701171875,reer mirror
43.12,1121.3604736328125,1242.42919921875,569.66650390625,647.9849853515625,speed
43.160000000000004,1601.0703125,1813.5887451171875,497.4832763671875,620.0066528320312,side mirror
43.160000000000004,104.40568542480469,307.62335205078125,555.07470703125,688.0834350585938,side mirror
43.160000000000004,787.2731323242188,1095.8109130859375,327.6922302246094,428.5412292480469,reer mirror
43.160000000000004,1119.68994140625,1246.235595703125,569.727783203125,650.0658569335938,speed
43.2,1600.021728515625,1812.0296630859375,498.5083923339844,619.1204833984375,side mirror
43.2,103.69587707519531,309.1408996582031,554.3167114257812,685.6834716796875,side mirror
43.2,789.8384399414062,1094.6500244140625,328.95867919921875,428.0731201171875,reer mirror
43.2,1117.830078125,1244.53466796875,568.7338256835938,650.2424926757812,speed
43.24,1598.7957763671875,1809.371826171875,498.77142333984375,619.1310424804688,side mirror
43.24,103.45339965820312,308.0190124511719,553.8129272460938,685.7567138671875,side mirror
43.24,789.1616821289062,1092.3568115234375,329.2579650878906,428.32818603515625,reer mirror
43.24,1117.4913330078125,1242.008056640625,569.7435913085938,651.4677734375,speed
43.28,1599.5474853515625,1810.4520263671875,498.8839416503906,622.437255859375,side mirror
43.28,102.04470825195312,308.66851806640625,553.1077880859375,687.4896850585938,side mirror
43.28,787.3881225585938,1091.2120361328125,329.6480712890625,429.45428466796875,reer mirror
43.28,1116.683837890625,1239.6885986328125,571.71630859375,651.9107666015625,speed
43.32,1597.3038330078125,1809.9921875,500.250732421875,624.476806640625,side mirror
43.32,101.8868408203125,307.29547119140625,554.6966552734375,689.5810546875,side mirror
43.32,792.2678833007812,1087.438232421875,329.8428039550781,428.2228088378906,reer mirror
43.32,1118.2994384765625,1235.0679931640625,572.2695922851562,650.7037353515625,speed
43.36,1597.1441650390625,1811.1805419921875,500.551025390625,624.0604858398438,side mirror
43.36,101.20020294189453,311.55230712890625,555.8005981445312,689.9531860351562,side mirror
43.36,793.2860107421875,1088.76416015625,330.8177795410156,428.3630065917969,reer mirror
43.36,1119.410888671875,1237.9345703125,571.9922485351562,651.2503662109375,speed
43.4,1596.1453857421875,1808.7945556640625,497.91357421875,623.5288696289062,side mirror
43.4,102.55557250976562,307.1328125,557.2806396484375,687.2852783203125,side mirror
43.4,791.7929077148438,1087.19091796875,331.10992431640625,428.3813171386719,reer mirror
43.4,1118.5302734375,1238.618408203125,571.05615234375,651.9175415039062,speed
43.44,1595.174560546875,1806.662841796875,497.83740234375,623.0033569335938,side mirror
43.44,102.05570983886719,306.0873718261719,557.6094360351562,687.5215454101562,side mirror
43.44,1116.468017578125,1239.6639404296875,571.235595703125,652.6011962890625,speed
43.44,790.740966796875,1086.32080078125,331.2374572753906,428.7090759277344,reer mirror
43.480000000000004,1595.337890625,1806.1761474609375,497.7193908691406,622.7008666992188,side mirror
43.480000000000004,101.40985107421875,306.3816223144531,554.94580078125,688.0639038085938,side mirror
43.480000000000004,1114.4984130859375,1237.796630859375,572.0012817382812,650.7388916015625,speed
43.480000000000004,789.204345703125,1091.8070068359375,331.79388427734375,429.94866943359375,reer mirror
43.52,1598.0054931640625,1807.1822509765625,498.90032958984375,622.2711181640625,side mirror
43.52,102.41435241699219,306.34423828125,554.3212280273438,687.1671752929688,side mirror
43.52,786.5399780273438,1091.2332763671875,331.4886474609375,429.81243896484375,reer mirror
43.52,1114.89453125,1237.08837890625,571.1306762695312,650.6896362304688,speed
43.56,1599.6201171875,1810.93115234375,498.8215026855469,623.4124145507812,side mirror
43.56,105.08333587646484,307.8523864746094,554.536376953125,687.3892822265625,side mirror
43.56,789.1834716796875,1093.2066650390625,331.1979675292969,429.5199279785156,reer mirror
43.56,1117.2608642578125,1239.3690185546875,570.76416015625,651.9696044921875,speed
43.6,1602.5826416015625,1807.8182373046875,501.1502380371094,623.1297607421875,side mirror
43.6,106.35015869140625,307.3630676269531,556.5401000976562,686.9483642578125,side mirror
43.6,790.9758911132812,1094.2862548828125,332.9291687011719,430.00701904296875,reer mirror
43.6,1117.356689453125,1241.4114990234375,573.0280151367188,652.349365234375,speed
43.64,1599.4718017578125,1809.16748046875,502.0432434082031,626.2903442382812,side mirror
43.64,106.06755828857422,307.50689697265625,556.659912109375,691.6403198242188,side mirror
43.64,789.5010375976562,1093.669189453125,335.05023193359375,431.1257629394531,reer mirror
43.64,1120.0081787109375,1240.0257568359375,573.6390380859375,654.1166381835938,speed
43.68,1599.8067626953125,1806.944091796875,504.7654724121094,626.5686645507812,side mirror
43.68,105.94969940185547,306.7606201171875,560.2472534179688,689.7096557617188,side mirror
43.68,790.8407592773438,1092.9522705078125,337.1622009277344,432.50274658203125,reer mirror
43.68,1117.437744140625,1240.0147705078125,575.4898681640625,656.1756591796875,speed
43.72,789.4114379882812,1089.9171142578125,337.0692443847656,433.58843994140625,reer mirror
43.72,1599.135498046875,1806.350830078125,506.3881530761719,626.1749267578125,side mirror
43.72,105.93104553222656,306.0103759765625,561.8995971679688,688.24072265625,side mirror
43.72,1118.848876953125,1240.5052490234375,578.385986328125,656.070556640625,speed
43.76,1597.49755859375,1803.822265625,506.2986145019531,626.552734375,side mirror
43.76,102.76082611083984,305.74859619140625,562.3037109375,689.0411376953125,side mirror
43.76,789.3951416015625,1090.3699951171875,337.06597900390625,433.1885681152344,reer mirror
43.76,1118.989501953125,1241.59912109375,577.0750122070312,655.0512084960938,speed
43.800000000000004,1597.6158447265625,1807.44189453125,502.8954162597656,627.3607177734375,side mirror
43.800000000000004,102.59207153320312,304.06365966796875,558.556640625,687.8218383789062,side mirror
43.800000000000004,789.5797119140625,1085.8406982421875,336.85870361328125,431.6669616699219,reer mirror
43.800000000000004,1118.2987060546875,1238.2579345703125,573.0151977539062,653.009033203125,speed
43.84,100.97969055175781,304.7331848144531,555.759765625,686.7447509765625,side mirror
43.84,1597.7999267578125,1807.3406982421875,501.4454040527344,624.9404296875,side mirror
43.84,791.1355590820312,1088.43017578125,331.5390930175781,428.82568359375,reer mirror
43.84,1117.042724609375,1241.51806640625,571.4813842773438,651.072021484375,speed
43.88,1597.431884765625,1811.508544921875,497.5322570800781,620.532958984375,side mirror
43.88,103.17432403564453,305.7026062011719,553.0635375976562,689.7567138671875,side mirror
43.88,791.4087524414062,1089.0322265625,327.548583984375,426.4310302734375,reer mirror
43.88,1116.4798583984375,1243.145263671875,568.3912963867188,648.1546020507812,speed
43.92,104.0789794921875,303.58294677734375,549.9409790039062,686.513916015625,side mirror
43.92,1601.1080322265625,1812.7113037109375,497.1790466308594,615.687255859375,side mirror
43.92,791.455810546875,1089.52001953125,325.2466735839844,425.22967529296875,reer mirror
43.92,1116.908935546875,1243.8160400390625,567.12744140625,646.7228393554688,speed
43.96,103.95929718017578,305.4033203125,550.5494384765625,681.5504150390625,side mirror
43.96,1602.2841796875,1811.009765625,492.166259765625,614.6741333007812,side mirror
43.96,792.0474243164062,1095.37939453125,323.76318359375,423.3736572265625,reer mirror
43.96,1119.76318359375,1243.0213623046875,565.745849609375,644.4561767578125,speed
44.0,105.44430541992188,306.72869873046875,549.3890991210938,680.1373901367188,side mirror
44.0,1603.20849609375,1812.3431396484375,491.688720703125,612.8206787109375,side mirror
44.0,793.263427734375,1094.7301025390625,321.4859619140625,421.0655822753906,reer mirror
44.0,1119.6083984375,1240.4598388671875,565.0726928710938,642.6614379882812,speed
44.04,102.3365249633789,305.0770568847656,547.6115112304688,681.6329956054688,side mirror
44.04,1601.4422607421875,1812.0845947265625,485.4700927734375,613.5318603515625,side mirror
44.04,793.2288818359375,1089.2611083984375,322.3521423339844,419.625732421875,reer mirror
44.04,1118.45458984375,1238.272705078125,564.2449951171875,641.3939208984375,speed
44.08,100.41645812988281,304.2685852050781,547.8347778320312,684.1619262695312,side mirror
44.08,1599.9649658203125,1810.2872314453125,486.7566833496094,611.99072265625,side mirror
44.08,792.4791870117188,1088.1900634765625,322.5108337402344,420.6268005371094,reer mirror
44.08,1117.668212890625,1238.3197021484375,564.2446899414062,641.980224609375,speed
44.12,101.10363006591797,304.46685791015625,550.0299682617188,685.3482055664062,side mirror
44.12,1596.44091796875,1809.23876953125,487.5502624511719,612.194091796875,side mirror
44.12,791.808837890625,1086.8060302734375,323.4151611328125,422.0291748046875,reer mirror
44.12,1116.9749755859375,1240.484375,563.8985595703125,642.5687255859375,speed
44.160000000000004,100.43074035644531,304.6585998535156,551.3663330078125,683.5671997070312,side mirror
44.160000000000004,1597.084716796875,1809.07470703125,488.47265625,612.2948608398438,side mirror
44.160000000000004,790.1502685546875,1083.8642578125,324.0684814453125,423.261474609375,reer mirror
44.160000000000004,1114.987548828125,1240.39208984375,566.1302490234375,642.9591674804688,speed
44.2,100.89643096923828,302.3227844238281,553.0693359375,684.8441162109375,side mirror
44.2,1595.76611328125,1808.9840087890625,487.3552551269531,611.7718505859375,side mirror
44.2,790.0150146484375,1084.275390625,324.29840087890625,424.2905578613281,reer mirror
44.2,1111.6456298828125,1241.2659912109375,565.1958618164062,643.7230224609375,speed
44.24,101.24769592285156,303.6700744628906,550.0944213867188,682.5927124023438,side mirror
44.24,1593.766845703125,1804.702880859375,487.351318359375,612.2529296875,side mirror
44.24,789.4762573242188,1083.8153076171875,324.576416015625,424.3834533691406,reer mirror
44.24,1114.061279296875,1237.276611328125,565.235595703125,643.729248046875,speed
44.28,1595.3133544921875,1803.6595458984375,488.25,612.4290161132812,side mirror
44.28,99.50438690185547,299.19622802734375,553.4288330078125,686.4413452148438,side mirror
44.28,788.5902099609375,1083.0684814453125,324.8410949707031,424.90667724609375,reer mirror
44.28,1113.005615234375,1238.6884765625,566.5147705078125,643.7443237304688,speed
44.32,1593.9127197265625,1803.5626220703125,486.7819519042969,612.8031616210938,side mirror
44.32,97.95661926269531,300.6145935058594,553.218505859375,687.5444946289062,side mirror
44.32,788.8046875,1082.360107421875,324.82122802734375,424.80487060546875,reer mirror
44.32,1114.9527587890625,1238.5723876953125,565.4461669921875,645.0162963867188,speed
44.36,1594.1802978515625,1804.6365966796875,488.7616271972656,612.5751342773438,side mirror
44.36,99.81358337402344,303.5585021972656,550.5355224609375,685.3179931640625,side mirror
44.36,787.8147583007812,1085.8580322265625,324.207763671875,424.5389404296875,reer mirror
44.36,1114.8238525390625,1236.730712890625,564.643310546875,645.3355102539062,speed
44.4,100.64518737792969,300.7120056152344,553.74462890625,685.4910278320312,side mirror
44.4,1595.1529541015625,1803.6800537109375,492.26495361328125,613.8143920898438,side mirror
44.4,786.9688110351562,1084.6370849609375,324.1472473144531,424.97564697265625,reer mirror
44.4,1114.86474609375,1236.0574951171875,566.0343017578125,643.4319458007812,speed
44.44,100.48777770996094,300.91754150390625,552.6681518554688,685.1845092773438,side mirror
44.44,1594.658935546875,1803.744873046875,492.86444091796875,613.9013671875,side mirror
44.44,787.5620727539062,1084.5550537109375,324.31341552734375,424.94085693359375,reer mirror
44.44,1114.9139404296875,1236.08544921875,566.1068115234375,644.1996459960938,speed
44.480000000000004,98.45022583007812,300.9874267578125,549.4832763671875,684.522216796875,side mirror
44.480000000000004,1595.096923828125,1805.25732421875,491.4593811035156,613.9705810546875,side mirror
44.480000000000004,788.8751220703125,1084.8717041015625,324.5202941894531,423.9888610839844,reer mirror
44.480000000000004,1114.433837890625,1233.5098876953125,564.1309204101562,643.0579833984375,speed
44.52,97.69180297851562,300.6639709472656,549.0027465820312,684.430419921875,side mirror
44.52,1594.7764892578125,1804.912353515625,490.0895690917969,613.4136352539062,side mirror
44.52,789.3283081054688,1082.98291015625,324.08001708984375,422.72698974609375,reer mirror
44.52,1114.19384765625,1235.7763671875,564.2972412109375,642.909912109375,speed
44.56,1592.4990234375,1804.4622802734375,490.11199951171875,613.2967529296875,side mirror
44.56,95.96343231201172,301.0658874511719,548.4871215820312,682.6400756835938,side mirror
44.56,789.4118041992188,1083.22021484375,323.2628173828125,420.8199462890625,reer mirror
44.56,1111.36865234375,1237.647705078125,563.6260986328125,642.755859375,speed
44.6,1592.8033447265625,1803.3804931640625,488.8765869140625,611.88134765625,side mirror
44.6,94.84586334228516,299.5645751953125,549.1483154296875,680.8881225585938,side mirror
